timestamp,temperature,humidity,occupancy,renewable,hvac_status,lighting_status,hour,day_of_week,month,day_of_month,is_weekend,is_business_hour,consumption
2022-01-02 21:00:00,29.98804611564981,51.19663001184678,2,16.10496033318202,1,0,21,6,1,2,1,0,90.98147610427824
2022-01-02 22:00:00,22.87904856617314,30.35776228999121,7,13.390538929932507,1,1,22,6,1,2,1,0,81.91707933111346
2022-01-02 23:00:00,24.617958714158057,49.04122554864104,6,21.600154740134737,0,1,23,6,1,2,1,0,70.22461753933254
2022-01-03 00:00:00,27.35268110983973,36.25924919238827,6,22.17502218192356,0,1,0,0,1,3,0,0,88.73376918202806
2022-01-03 01:00:00,29.4367895074536,48.84844941310104,2,6.662874484173437,0,0,1,0,1,3,0,0,76.55502512631448
2022-01-03 02:00:00,21.75402642665544,45.5386430923988,4,9.846127121574138,0,0,2,0,1,3,0,0,62.05505493579667
2022-01-03 03:00:00,22.124213759030667,47.34391565524731,6,5.352018638001322,0,0,3,0,1,3,0,0,62.00189386466329
2022-01-03 04:00:00,21.32477612950562,33.61505670735282,9,13.52386674371843,1,1,4,0,1,3,0,0,80.45212742101157
2022-01-03 05:00:00,22.086811922474794,43.83891693254598,5,12.274820353976573,0,0,5,0,1,3,0,0,64.71822006448231
2022-01-03 06:00:00,29.95687944543529,56.78880560031188,8,4.93873793676906,1,0,6,0,1,3,0,0,91.87196450897233
2022-01-03 07:00:00,22.466458319173128,45.228409421067546,6,0.5770304431135131,0,1,7,0,1,3,0,0,69.69226303092958
2022-01-03 08:00:00,21.10053158610883,52.70577939457823,7,25.007682077563224,0,0,8,0,1,3,0,1,63.85097612559908
2022-01-03 09:00:00,25.02320238265005,43.58649903471925,1,2.1751376627840524,0,0,9,0,1,3,0,1,68.80528577996184
2022-01-03 10:00:00,24.56121815223363,37.03931988895259,3,21.331712339087563,0,0,10,0,1,3,0,1,76.30130928798148
2022-01-03 11:00:00,27.34490228945882,33.68329828659663,2,17.663953484228607,0,1,11,0,1,3,0,1,84.03868416047865
2022-01-03 12:00:00,26.209435413222995,40.77160427979762,1,14.779714452460691,0,0,12,0,1,3,0,1,77.67379217139589
2022-01-03 13:00:00,26.210702266888138,42.084182961399954,7,1.554091825506374,0,0,13,0,1,3,0,1,78.9122501589774
2022-01-03 14:00:00,21.50172634196033,43.35331518509382,9,20.75590320303998,0,0,14,0,1,3,0,1,64.04242487840129
2022-01-03 15:00:00,25.38274545985014,51.90269994964382,0,27.7480438663646,0,0,15,0,1,3,0,1,78.18728130362722
2022-01-03 16:00:00,21.203472435117007,49.61036981078196,7,17.187331454964607,0,1,16,0,1,3,0,1,63.39384819262403
2022-01-03 17:00:00,21.530255220213963,42.01688338628461,8,7.675986826636647,1,0,17,0,1,3,0,1,76.1061781008304
2022-01-03 18:00:00,24.501785568140253,48.58331043267368,9,24.696387867372568,0,0,18,0,1,3,0,1,60.14423797781192
2022-01-03 19:00:00,24.29072347206709,36.98773403191924,6,10.955154959932422,1,0,19,0,1,3,0,0,80.19264551142784
2022-01-03 20:00:00,27.336620808382342,50.87667729455613,7,27.622484462627945,1,1,20,0,1,3,0,0,86.22364506793032
2022-01-03 21:00:00,20.735715500615072,48.506636238037885,4,9.295439071913757,0,1,21,0,1,3,0,0,53.26327834004948
2022-01-03 22:00:00,22.787858297629416,43.9510486471958,6,20.36258260903396,0,0,22,0,1,3,0,0,64.963183670906
2022-01-03 23:00:00,21.652937745810068,56.13704538377151,8,19.512862046045367,0,1,23,0,1,3,0,0,66.43892064888173
2022-01-04 00:00:00,25.080881384605885,59.67153433028882,8,14.391799747910376,0,0,0,1,1,4,0,0,75.91390632236421
2022-01-04 01:00:00,25.792511525815144,33.892215875037266,7,25.875969475523284,1,0,1,1,1,4,0,0,84.1914674081221
2022-01-04 02:00:00,26.38607928227496,43.295777618025824,5,17.471964829862657,1,0,2,1,1,4,0,0,75.25176382432235
2022-01-04 03:00:00,22.140257043395216,49.42487793686675,7,3.329907540458863,0,1,3,1,1,4,0,0,75.0144709786204
2022-01-04 04:00:00,24.175776484229303,41.80015037049925,6,18.470624103976128,0,0,4,1,1,4,0,0,69.36574478049252
2022-01-04 05:00:00,24.66814180599299,43.14091041789855,0,22.936053481520812,0,1,5,1,1,4,0,0,78.04604233404717
2022-01-04 06:00:00,20.8306921561722,52.19017625682678,7,21.71119540606205,0,0,6,1,1,4,0,0,67.48478775030759
2022-01-04 07:00:00,25.70272908051244,53.31665481703489,8,26.817107779448893,1,0,7,1,1,4,0,0,78.25428789721424
2022-01-04 08:00:00,22.28517562664769,40.65991340311216,4,19.455960671298747,1,1,8,1,1,4,0,1,74.84338094009375
2022-01-04 09:00:00,20.357297197814656,52.95666984491464,8,21.0683111197589,1,0,9,1,1,4,0,1,64.64191192860432
2022-01-04 10:00:00,29.645292782200077,42.51360621060932,7,7.756313432988929,1,1,10,1,1,4,0,1,89.08843429796624
2022-01-04 11:00:00,20.746599465577813,39.363068123724446,0,11.895547620597808,1,1,11,1,1,4,0,1,73.15432864841176
2022-01-04 12:00:00,27.304802408534588,48.59586683094426,7,2.0506823016824005,0,1,12,1,1,4,0,1,72.1170986136019
2022-01-04 13:00:00,25.02629923610621,48.09543819655122,7,0.0628265571446751,1,1,13,1,1,4,0,1,76.72156432900981
2022-01-04 14:00:00,20.92610834786026,46.18534283672064,7,16.788693093004923,0,1,14,1,1,4,0,1,65.97246106658439
2022-01-04 15:00:00,25.239493543593387,43.07836640910352,3,0.1949425875486288,0,0,15,1,1,4,0,1,61.53670969150112
2022-01-04 16:00:00,24.342179614794837,47.40595643763173,8,1.3163304862579015,0,0,16,1,1,4,0,1,77.38447783546265
2022-01-04 17:00:00,25.480164067044672,55.32138505998299,7,23.13402272938549,1,0,17,1,1,4,0,1,76.07661992033586
2022-01-04 18:00:00,29.3500696830084,30.885380029218144,1,27.416817350951728,0,0,18,1,1,4,0,1,74.8678736943382
2022-01-04 19:00:00,29.950503029569347,42.42525804881877,4,13.953181436568943,0,1,19,1,1,4,0,0,86.28935401350225
2022-01-04 20:00:00,26.623180737805964,37.72919218018745,6,27.20434275045516,0,0,20,1,1,4,0,0,83.87525695191415
2022-01-04 21:00:00,23.54130272076084,34.5349059413692,8,29.27369740216594,0,0,21,1,1,4,0,0,83.45804939133072
2022-01-04 22:00:00,24.391570140323367,53.03415959323223,8,20.487670160811536,1,1,22,1,1,4,0,0,81.99682840223484
2022-01-04 23:00:00,27.75515876532632,39.848106673676696,8,6.843562851288679,1,0,23,1,1,4,0,0,86.64692164178189
2022-01-05 00:00:00,26.286906188021035,40.70675768151472,3,9.713536759245526,1,1,0,2,1,5,0,0,75.98238074965289
2022-01-05 01:00:00,20.979909211456427,58.11562860796074,9,8.577365909079408,0,0,1,2,1,5,0,0,70.71436235851863
2022-01-05 02:00:00,26.515860600727823,58.65666760689435,8,25.93440019060957,0,0,2,2,1,5,0,0,81.7455295095431
2022-01-05 03:00:00,29.686160083513528,33.99960255410263,5,11.944144266638828,1,1,3,2,1,5,0,0,85.18255250346287
2022-01-05 04:00:00,22.36951967063015,54.38705918903003,9,25.046346709338543,1,0,4,2,1,5,0,0,75.29040593436996
2022-01-05 05:00:00,23.927237470201163,53.67575902279949,9,6.517224119794784,1,1,5,2,1,5,0,0,85.18197378804605
2022-01-05 06:00:00,20.826652146717024,39.19961425336057,9,27.63778503586976,1,1,6,2,1,5,0,0,72.76703721222391
2022-01-05 07:00:00,28.23550800460484,54.70047192364585,5,21.38887253916912,0,1,7,2,1,5,0,0,81.81977544986103
2022-01-05 08:00:00,22.89496303791875,54.115116406603335,6,10.789183244331234,1,1,8,2,1,5,0,1,78.64588465860416
2022-01-05 09:00:00,21.6399808241071,59.41123031214244,0,29.85772332971616,0,1,9,2,1,5,0,1,66.95161483968974
2022-01-05 10:00:00,21.631350503011426,50.47608150964855,4,5.67298741622467,0,0,10,2,1,5,0,1,71.17906441062561
2022-01-05 11:00:00,22.77963692771154,58.58018635300594,1,25.21007390326529,0,0,11,2,1,5,0,1,63.861910204942966
2022-01-05 12:00:00,20.070625228686637,54.008592805457226,5,4.681821390806382,1,1,12,2,1,5,0,1,61.130942848363965
2022-01-05 13:00:00,27.48755597657033,38.514506831605054,2,8.811531070715622,0,1,13,2,1,5,0,1,79.72428614261031
2022-01-05 14:00:00,28.53814894005697,49.96585219450951,4,9.808761453648405,0,1,14,2,1,5,0,1,81.89398685671573
2022-01-05 15:00:00,29.2570243244667,38.18426699137763,1,21.16298503668752,0,1,15,2,1,5,0,1,85.36040306812063
2022-01-05 16:00:00,23.02144911808179,47.87589415373565,8,28.05386821077091,1,0,16,2,1,5,0,1,77.77646909816677
2022-01-05 17:00:00,24.741303614194493,38.02144715813855,2,23.23288102375323,1,1,17,2,1,5,0,1,87.74800460069132
2022-01-05 18:00:00,27.403154678696605,33.03160262596282,5,14.199556858811023,0,0,18,2,1,5,0,1,72.3960115782119
2022-01-05 19:00:00,26.506372227822904,56.16762904744485,3,12.832198663444268,0,0,19,2,1,5,0,0,69.56901196476844
2022-01-05 20:00:00,22.676177223684757,47.26094946562805,6,20.96630382738889,0,0,20,2,1,5,0,0,73.2522162580531
2022-01-05 21:00:00,23.89271280785603,49.395078840518686,9,3.0707091217565265,0,0,21,2,1,5,0,0,75.81440197116459
2022-01-05 22:00:00,29.052408789936464,39.08467957030161,8,7.374000375157875,0,0,22,2,1,5,0,0,86.53486772687651
2022-01-05 23:00:00,27.30842166642431,58.56743563116402,8,22.210965173901517,0,1,23,2,1,5,0,0,81.19093782580337
2022-01-06 00:00:00,20.76246135401603,30.50361681291639,4,8.830312238974479,1,0,0,3,1,6,0,0,76.93645309620132
2022-01-06 01:00:00,22.06278270177169,57.56876666379654,1,5.364319369730417,0,0,1,3,1,6,0,0,64.5953373760119
2022-01-06 02:00:00,28.883183855816185,39.63866758953277,9,5.8711643019080615,0,1,2,3,1,6,0,0,81.1090189124048
2022-01-06 03:00:00,24.12705094945204,47.96403459334165,3,27.94493487517636,1,1,3,3,1,6,0,0,70.25774284987176
2022-01-06 04:00:00,22.045109984787786,33.324257898503895,0,14.780811547512627,1,1,4,3,1,6,0,0,65.98142190071894
2022-01-06 05:00:00,23.469313673719093,31.1850040594187,4,4.066659492203416,1,1,5,3,1,6,0,0,76.19515389291618
2022-01-06 06:00:00,24.121989217611294,36.22531924874789,1,11.777568179354464,0,0,6,3,1,6,0,0,72.16382017990225
2022-01-06 07:00:00,27.55284508228243,34.53818230472783,3,17.600570713586695,0,0,7,3,1,6,0,0,74.11809532316923
2022-01-06 08:00:00,21.33084051381747,36.94767020118629,2,9.506523032471629,1,0,8,3,1,6,0,1,73.92814359788368
2022-01-06 09:00:00,28.54821118816656,34.65484006352291,3,22.825421881860592,1,0,9,3,1,6,0,1,80.51166202577497
2022-01-06 10:00:00,23.798081761570703,59.35728858868117,2,24.216529182808586,0,1,10,3,1,6,0,1,68.56408772167514
2022-01-06 11:00:00,24.76878004008374,46.22169249552975,4,17.881958206831754,0,1,11,3,1,6,0,1,71.4275936133967
2022-01-06 12:00:00,21.301536970709083,52.101508633912886,0,24.40168326322818,1,0,12,3,1,6,0,1,64.0769676381083
2022-01-06 13:00:00,22.72197376460728,35.89964365502057,1,7.759617922072195,0,1,13,3,1,6,0,1,57.48444204410177
2022-01-06 14:00:00,29.458379717387388,56.40345028566804,9,1.3999899323588116,0,0,14,3,1,6,0,1,82.59776720138095
2022-01-06 15:00:00,24.74355526681912,43.279525236359945,2,26.163305513971967,0,0,15,3,1,6,0,1,77.51805130415416
2022-01-06 16:00:00,21.52426617309369,33.25524914434561,7,11.54903845770297,0,0,16,3,1,6,0,1,71.01713960978869
2022-01-06 17:00:00,25.521470351732276,48.27578381746096,0,10.146022908205572,0,0,17,3,1,6,0,1,64.69791035517181
2022-01-06 18:00:00,26.20669205199192,46.43151994704209,9,10.593930470183643,1,0,18,3,1,6,0,1,76.30888108689255
2022-01-06 19:00:00,28.49026590088053,44.50404118903296,0,29.35010468425103,0,1,19,3,1,6,0,0,80.0038474890762
2022-01-06 20:00:00,24.285688244951665,39.68855486724439,3,23.38926667709245,0,0,20,3,1,6,0,0,72.10407562222572
2022-01-06 21:00:00,29.580869515395115,45.41719161087126,6,28.04939870613846,1,0,21,3,1,6,0,0,93.78946764246312
2022-01-06 22:00:00,21.95690400025256,45.7831224913396,7,28.462480938915768,1,1,22,3,1,6,0,0,78.13896312348292
2022-01-06 23:00:00,25.16589293988249,39.60412761994733,3,2.933334153619441,1,1,23,3,1,6,0,0,87.32448956439137
2022-01-07 00:00:00,24.01594208770407,47.94053553498296,3,14.99383660057842,0,0,0,4,1,7,0,0,74.17904403679803
2022-01-07 01:00:00,22.788163745855844,34.07807563816202,0,17.946251136870536,0,1,1,4,1,7,0,0,69.91514117978062
2022-01-07 02:00:00,26.040894955045736,47.538231978862726,8,11.35995327760961,1,1,2,4,1,7,0,0,91.59435479545417
2022-01-07 03:00:00,20.796724169393286,34.411356370926754,5,26.34952407916873,0,0,3,4,1,7,0,0,76.13895450681913
2022-01-07 04:00:00,24.951479078272804,35.683034671331846,9,19.996572878842997,1,1,4,4,1,7,0,0,70.97691337938971
2022-01-07 05:00:00,24.74071985508593,46.133899775987565,4,26.28441195838419,1,1,5,4,1,7,0,0,79.4339400188436
2022-01-07 06:00:00,27.35805437126441,36.16290662042438,3,27.755802895835703,0,1,6,4,1,7,0,0,77.65217034892018
2022-01-07 07:00:00,22.93456303023421,34.016836004984576,3,9.55963797370189,1,1,7,4,1,7,0,0,74.11609389205148
2022-01-07 08:00:00,22.170888734920588,41.10062846608015,4,18.726304845005934,0,1,8,4,1,7,0,1,67.63764065291417
2022-01-07 09:00:00,22.05580615441809,47.31027361626275,6,29.55972039273647,1,1,9,4,1,7,0,1,72.59022722499552
2022-01-07 10:00:00,29.82050357558108,37.03244970007737,6,28.835620555354684,0,1,10,4,1,7,0,1,85.12072843207085
2022-01-07 11:00:00,24.52923700528654,39.48944934390285,0,15.923690864342898,1,0,11,4,1,7,0,1,76.92758507734762
2022-01-07 12:00:00,29.58684969243783,53.87531481251021,1,25.67681807111177,1,0,12,4,1,7,0,1,82.96293306052968
2022-01-07 13:00:00,28.961065597258337,43.88354637574899,0,6.322472386123138,1,1,13,4,1,7,0,1,77.22008603312915
2022-01-07 14:00:00,24.409070367689715,43.31585056823559,3,20.391466373552067,0,0,14,4,1,7,0,1,71.13106167742689
2022-01-07 15:00:00,24.09961989407236,45.08272117889668,2,27.23745792411095,0,1,15,4,1,7,0,1,69.27222198435854
2022-01-07 16:00:00,26.609641720351465,59.72756652655453,7,13.965052720209618,0,1,16,4,1,7,0,1,82.23684827593902
2022-01-07 17:00:00,29.33981338353756,46.06150305882551,5,15.410563182571796,1,0,17,4,1,7,0,1,83.33161598574218
2022-01-07 18:00:00,28.045369751086035,39.32440919441908,3,21.23633845733195,1,0,18,4,1,7,0,1,95.0709621683288
2022-01-07 19:00:00,24.74475302503648,30.16745157755969,0,8.620037739243363,1,1,19,4,1,7,0,0,79.80025010450828
2022-01-07 20:00:00,24.939436141326404,40.48957381280836,4,11.4861751413587,1,0,20,4,1,7,0,0,78.73050081593509
2022-01-07 21:00:00,22.553950124150788,41.04818250308767,1,15.189540736366672,1,1,21,4,1,7,0,0,85.42767734648194
2022-01-07 22:00:00,26.07494158212376,35.517320879415294,6,6.3192005989780125,0,1,22,4,1,7,0,0,84.03168982758035
2022-01-07 23:00:00,20.632690730111605,50.95243488485451,5,26.35900959005416,1,1,23,4,1,7,0,0,72.89058361910637
2022-01-08 00:00:00,25.71473453511247,42.29866536535226,1,29.565863391343647,1,1,0,5,1,8,1,0,75.6149818889058
2022-01-08 01:00:00,20.91479245484502,31.71009383031899,5,4.306860347577192,0,1,1,5,1,8,1,0,71.7896472154404
2022-01-08 02:00:00,25.20534149358047,48.64990087503028,3,4.054742652650206,0,0,2,5,1,8,1,0,63.00815765839373
2022-01-08 03:00:00,25.976524064860275,38.48415291778864,4,16.2052043443528,1,1,3,5,1,8,1,0,94.55062457295648
2022-01-08 04:00:00,27.72641369132929,53.33917901612849,2,21.64735838249789,1,0,4,5,1,8,1,0,83.5768305363592
2022-01-08 05:00:00,25.25112028155413,33.634974769812565,4,4.462679924559346,1,1,5,5,1,8,1,0,84.69317340818874
2022-01-08 06:00:00,26.39275137551011,52.9465256954574,2,4.670368819612766,0,0,6,5,1,8,1,0,78.58613842129708
2022-01-08 07:00:00,25.403668920903502,38.21610476774064,2,29.118920042199758,1,0,7,5,1,8,1,0,75.64668454750125
2022-01-08 08:00:00,22.65582435237804,54.16381828595459,7,8.77976319994638,0,1,8,5,1,8,1,1,73.2068674222959
2022-01-08 09:00:00,23.10978491736091,53.8319018791167,1,28.162491048784744,1,0,9,5,1,8,1,1,74.33393532360886
2022-01-08 10:00:00,24.43071127958496,37.29842102013082,9,19.145163006646165,1,1,10,5,1,8,1,1,81.30053662729328
2022-01-08 11:00:00,23.768468456818773,49.08568112892719,7,16.753370198956954,1,0,11,5,1,8,1,1,78.22920748795471
2022-01-08 12:00:00,25.673183798344112,55.43730017771927,0,14.255247441241766,0,0,12,5,1,8,1,1,75.41031586036098
2022-01-08 13:00:00,24.12875170299725,56.93177700607938,3,24.83746926974548,1,1,13,5,1,8,1,1,71.18623045897634
2022-01-08 14:00:00,29.53401925351112,35.29794526902682,2,9.666940422574488,0,1,14,5,1,8,1,1,92.8609254933263
2022-01-08 15:00:00,25.96679015594368,38.733821285228224,7,27.38824466728665,1,1,15,5,1,8,1,1,82.10276684430163
2022-01-08 16:00:00,24.74086027042263,45.39176155603927,4,16.573861066473718,1,1,16,5,1,8,1,1,78.28652837883581
2022-01-08 17:00:00,29.954995385290918,55.09653944204392,5,26.99403988634975,0,0,17,5,1,8,1,1,86.08746919457022
2022-01-08 18:00:00,22.25393776775444,39.75479364053831,7,26.92693129299685,1,0,18,5,1,8,1,1,74.57680497677092
2022-01-08 19:00:00,24.54321847580241,31.32913857960157,9,9.653999290542265,1,1,19,5,1,8,1,0,90.53846528743108
2022-01-08 20:00:00,24.341976608271324,43.53846921199087,3,24.952276053985926,1,0,20,5,1,8,1,0,76.76832119015009
2022-01-08 21:00:00,27.605576132408025,58.522580321681176,8,10.052394317103076,0,1,21,5,1,8,1,0,86.41515216046992
2022-01-08 22:00:00,25.71536181264341,57.644341784000936,5,26.939577391668514,1,1,22,5,1,8,1,0,76.19438265142527
2022-01-08 23:00:00,26.88056181693612,51.62348564090799,4,16.40120436925499,0,1,23,5,1,8,1,0,76.9339196411834
2022-01-09 00:00:00,24.119764413264544,41.2256141576802,0,1.887773804376244,0,1,0,6,1,9,1,0,71.05504380693068
2022-01-09 01:00:00,22.17423028089874,37.664926653084585,9,15.488634141415256,0,1,1,6,1,9,1,0,77.39615132557863
2022-01-09 02:00:00,21.468667460901354,34.52321016487253,8,28.99059534152058,0,1,2,6,1,9,1,0,70.65426607453617
2022-01-09 03:00:00,22.547048748379524,46.11825116613712,3,17.526641790456683,1,0,3,6,1,9,1,0,67.80754950018792
2022-01-09 04:00:00,23.95915995688079,31.208977419142425,2,2.142625933583735,1,1,4,6,1,9,1,0,72.0717496237688
2022-01-09 05:00:00,20.684440013800035,38.48799934378332,0,13.510404676859723,1,0,5,6,1,9,1,0,59.60890188505656
2022-01-09 06:00:00,28.000336390112764,57.80399002713988,7,5.304088924379312,1,1,6,6,1,9,1,0,90.01159284299351
2022-01-09 07:00:00,20.68728253080148,34.002304053585355,6,2.4631038271878825,1,0,7,6,1,9,1,0,73.37704700964338
2022-01-09 08:00:00,20.3729554435034,49.62542404756125,4,6.6778006021143375,0,0,8,6,1,9,1,1,70.97874709212677
2022-01-09 09:00:00,21.992942809454743,46.86319508507337,3,14.646472740867877,1,1,9,6,1,9,1,1,74.3795743154023
2022-01-09 10:00:00,22.222802352583667,50.01013663255847,7,0.6575869823376901,0,1,10,6,1,9,1,1,67.64237008316105
2022-01-09 11:00:00,22.646559515360728,31.241662765634143,0,22.636324752620208,0,1,11,6,1,9,1,1,71.53539589665067
2022-01-09 12:00:00,20.14509495003621,54.14669940289325,6,20.02054349274434,0,0,12,6,1,9,1,1,65.28898283111768
2022-01-09 13:00:00,23.852435159678947,34.38852564842371,1,1.066889835272945,0,1,13,6,1,9,1,1,72.43112712908069
2022-01-09 14:00:00,26.82715303111651,52.87742397945871,3,24.092048894174027,0,0,14,6,1,9,1,1,75.68903567876515
2022-01-09 15:00:00,20.98349283293633,54.436805662529,0,20.944537235057737,1,0,15,6,1,9,1,1,71.77872060518372
2022-01-09 16:00:00,26.94394100605918,31.95760009430581,0,0.0684567428635662,1,1,16,6,1,9,1,1,80.04392593841625
2022-01-09 17:00:00,20.918701288551315,35.61912354876615,8,1.5465923690176877,0,1,17,6,1,9,1,1,75.3694376988319
2022-01-09 18:00:00,28.79848358113788,37.71604786793632,7,0.2983334028802709,1,1,18,6,1,9,1,1,86.55059850127053
2022-01-09 19:00:00,24.480359303565752,56.39299101425004,7,5.728590972409617,0,1,19,6,1,9,1,0,71.93814969843436
2022-01-09 20:00:00,25.643102418817787,51.83971390010837,5,14.017385026321564,1,0,20,6,1,9,1,0,87.13708266107015
2022-01-09 21:00:00,24.217179754081734,53.537760856682624,6,26.676689670730397,1,0,21,6,1,9,1,0,73.58696136798733
2022-01-09 22:00:00,28.0306567877647,30.400534189937023,2,13.43734792471181,1,1,22,6,1,9,1,0,90.72509867918768
2022-01-09 23:00:00,23.36563319750552,52.01581684304281,5,18.349740426275293,1,1,23,6,1,9,1,0,72.9962814909488
2022-01-10 00:00:00,23.26041504798717,50.94770948699049,5,28.83875614947569,0,0,0,0,1,10,0,0,85.68075277503624
2022-01-10 01:00:00,21.14941244491787,51.286700376933794,8,16.444138046110876,0,1,1,0,1,10,0,0,69.30518444855907
2022-01-10 02:00:00,28.177566231815558,41.06552862909508,0,6.408111896203823,1,0,2,0,1,10,0,0,73.99983940485824
